,a_lot,ba,device,wafer_info,device_group,department,package,bond_wire,release,scrapped,ship_package,uk_input,final_test_input,final_test_para_fails,final_test_gross_fails,final_test_output,final_test_yield,delivery_date,quality_id,wps,fa,class_name,cause,comment,edit_user,edit_date,create_user,create_date,operator,tester,workplace,transistor_type,chip_configuration,lead_frame,soft_solder,bond_wire2,article
466,473955,612806,ZXMS6004FF,9Y17GRUFF.11: 2(probed); 9Y17GRUFF.10: 6(probed); 9Y17GRUFF.8: 9(probed),SVMOS,SMD,SOT23F,AU,False,False,TA,230333.0,215231.0,158.0,96.0,214977.0,0.9988198726019951,2019-06-18 00:00:00.000,787,False,False,Q-Fehler,,"graue Flecken bis Löcher im Beschriftungsbereich.

-< weitere Lots: 475862, 475863.

=< Selektion.",martin-krausse,2019-05-20 15:00:21.673,ingo-hoerselmann,2019-05-20 14:59:45.890,229; 322; 322; 328; 328; 229; 287; 322; 229; 200; 231; 287; 293; 287; 293; 287; 275; 287; 200; 293; 275; 325; 325; 325; 229; 322; 229; 322; 200,AOT40100; AOT40100; AOT40100; AOT40100; AOT40100; AOT40100; AOT40100; AOT40100; AOT40100; AOT40100; AOT40100; HP40141N; HP40141N; HP40141N; HP40141N; HP40141N; HP40141N; HP40141N; HP40141N; HP40141N; HP40141N; HP40141N; HP40141N; HP40141N; AOT40100; AOT40100; AOT40100; AOT40100; AOT40100,106; 106; 106; 106; 106; 106; 106; 106; 106; 106; 106; 608; 608; 608; 608; 608; 608; 608; 608; 608; 443; 443; 443; 443; 106; 106; 106; 106; 106,,,TRÄGERBAND TB 301-6 6-row,,"AU-BETA-DRAHT 0,025 MM",A20141.655.4
467,475863,613074,ZXMS6004FFQ,9Y19FROZE.7: 4(probed),SVMOS,SMD,SOT23F,AU,False,False,TA,54417.0,53720.0,36.0,12.0,53672.0,0.9991064780342517,2019-06-17 00:00:00.000,786,False,False,Q-Fehler,mold issue,"graue Flecken bis Löcher im Beschriftungsbereich.

-< weitere Lots: 475862, 473955,.

=< Selektion.",martin-krausse,2019-05-20 14:59:32.550,ingo-hoerselmann,2019-05-20 14:58:51.210,236; 236; 231; 289,AOT40100; AOT40100; AOT40100; HP40141N,106; 106; 106; 443,,,TRÄGERBAND TB 301-6 6-row,,"AU-BETA-DRAHT 0,025 MM",A20141.655.4
468,475881,613089,FZT751,9Y17CADDY.4: 12(unprobed); 9Y16LOADS.8: 3(unprobed),MT,SMD,SOT223,CU,True,True,TA,192351.0,192033.0,468.0,4608.0,186957.0,0.9735670431644561,2019-05-24 00:00:00.000,785,False,True,Ausbeute,Emitter-Bonddraht abgelöst,"<20 % Gurter-Ausfall bei TP 2.

FA an 20 BE: 15x Emitter-Bonddraht an Wedge-Bondstelle abgelöst.

2x beide Bonddrähte an Wedge-Bondstelle abgelöst.

23.05.: <font color=red>TP 2 zu verschrotten, restliche TP freigegeben.",martin-krausse,2019-05-24 08:19:48.223,felix-kannemann,2019-05-20 13:13:32.363,,,,pnp,FZT751D,LEADFRAME DZN 2000 (all over Ag),MICROBOND SOFT SOLDER WIRE 0.30MM,"KUPFERBONDDRAHT 0,043MM",A224E1.321.1
469,475862,613073,ZXMS6004FFQ,9Y16PERCH.5: 4(probed),SVMOS,SMD,SOT23F,AU,False,False,TA,51913.0,46997.0,336.0,16.0,46645.0,0.992510160222993,2019-06-17 00:00:00.000,784,False,False,Q-Fehler,Mold issue,"graue Flecken bis Löcher im Beschriftungsbereich, betroffen: 61 von der ersten Spule.

+ 1 BE mit tiefem Loch bis zum Chip.

-< weitere Lots: 475863, 473955,.

=< Selektion.",martin-krausse,2019-05-20 14:57:53.850,ingo-hoerselmann,2019-05-20 11:48:42.073,275; 275; 275; 236; 331,HP40141N; HP40141N; HP40141N; AOT40100; AOT40100,608; 608; 608; 106; 106,,,TRÄGERBAND TB 301-6 6-row,,"AU-BETA-DRAHT 0,025 MM",A20141.655.4
470,469576,611769,ZXTP07040DFF,9Y01SIDLE.6: 10(unprobed),MT,SMD,SOT23F,CU,True,False,TA,131140.0,127154.0,1608.0,699.0,124847.0,0.9818566462714504,2019-05-20 00:00:00.000,783,False,False,Q-Fehler,Degate,"starke Degate-Reste + bent pins: TP1 betroffen.

-< Bandabschnitt mit starken Degate-Resten entfernt (RK).

-< Kappenversatz-Untersuchung (IC).",martin-krausse,2019-05-16 14:36:52.757,ingo-hoerselmann,2019-05-16 14:31:53.600,225; 289; 325,HP40141N; HP40141N; HP40141N,608; 608; 608,,,TRÄGERBAND TB 301-6 6-row,,"PD PRO DRAHT 0,043 MM Reißlast",A204O1.682.4
471,478015,613594,ZXTN19060CFF,9Y18POURS.5: 7(probed); 9Y19RINKS.1: 12(probed),MT,SMD,SOT23F,CU,True,False,TA,252908.0,224296.0,66234.0,1491.0,156571.0,0.6980552484217284,2019-06-12 00:00:00.000,782,True,False,Q-Fehler,HaarRisse,"HaarRisse an Wafer 20: TP5 betroffen.

-< <font color=""#22B14C"">Q-Fehler auswerten: alle gut.

TP1 ~96%.

TP2 ~94%.

TP3 ~54% (44% VCEsat Ausfälle --< Wafer 9Y19RINKS.1).

TP4 ~72% (25% VCEsat Ausfälle --< Wafer 9Y19RINKS.1).

TP5 ~42% (51% VCEsat Ausfälle --< Wafer 9Y19RINKS.1).

<font color=red>WPS über VCEsat Ausfälle.

<font color=""#22B14C"">Freigabe.",ingo-hoerselmann,2019-06-11 10:32:23.990,ingo-hoerselmann,2019-05-16 14:27:18.153,287; 287; 248; 322; 231; 231,HP40141N; HP40141N; HP40141N; HP40141N; HP40141N; HP40141N,608; 608; 608; 608; 608; 608,npn,,TRÄGERBAND TB 301-6 6-row,,"PD PRO DRAHT 0,043 MM Reißlast",A204Q1.682.4
472,477381,613342,ZXTN19100CFF,9Y11NUMBS.6: 8(ringprobed),MT,SMD,SOT23F,CU,True,True,TA,95977.0,95409.0,4156.0,749.0,90504.0,0.9485897556834261,2019-06-17 00:00:00.000,781,False,True,Q-Fehler,Bondkugelgröße,"Bondkugeln teils zu groß: EB short possible.

-< FT fail: (EB) short have to decap.

TP1 ~97%.

TP2 ~90%.

FA: <font color=red>mc/cratering .

<font color=red>Verschrotten TP2.

<font color=""#22B14C"">Freigabe TP1.",ingo-hoerselmann,2019-06-14 14:22:17.767,ingo-hoerselmann,2019-05-16 14:24:14.747,322; 225,HP40141N; HP40141N,608; 608,,,TRÄGERBAND TB 301-6 6-row,,"PD PRO DRAHT 0,043 MM Reißlast",A204Q1.682.4
473,477384,613345,ZXTP19020CFF,9X28FEIGN.6: 6(unprobed),MT,SMD,SOT23F,CU,True,True,TA,79872.0,79399.0,6056.0,870.0,72473.0,0.9127696822378115,2019-06-07 00:00:00.000,780,False,True,Q-Fehler,"Bondkugelgröße<br>
FT: ICEV","Bondkugeln teils zu groß: EB short possible.

-< Ausbeute: TP1 ~84% , TP2 ~94% .

-< FA: <font color=red>mc/cratering.

<font color=red>=< TP1 verschrotten (IHö/FD) .

<font color=""#22B14C"">=< TP2 Freigabe.",ingo-hoerselmann,2019-06-13 14:08:54.187,ingo-hoerselmann,2019-05-16 14:23:25.870,221; 225,HP40141N; HP40141N,608; 608,pnp,,TRÄGERBAND TB 301-6 6-row,,"PD PRO DRAHT 0,043 MM Reißlast",A204Q1.682.4
474,477380,613341,ZXTN19060CFF,9Y18POURS.6: 9(probed),MT,SMD,SOT23F,CU,True,False,TA,119808.0,118868.0,1635.0,1033.0,116200.0,0.9775549348857556,2019-06-07 00:00:00.000,779,False,False,Q-Fehler,Bondkugelgröße,"Bondkugeln teils zu groß: EB short possible.

-< FT fail: (EB) short have to decap.

Ausbeute: 97,75%.

<font color=""#22B14C"">Freigabe.",ingo-hoerselmann,2019-06-06 13:26:20.490,ingo-hoerselmann,2019-05-16 14:13:37.067,231; 322; 322; 231; 322; 322,HP40141N; HP40141N; HP40141N; HP40141N; HP40141N; HP40141N,608; 608; 608; 608; 608; 608,npn,,TRÄGERBAND TB 301-6 6-row,,"PD PRO DRAHT 0,043 MM Reißlast",A204Q1.682.4
475,474177,612848,ZXSC380FH,9Y14SANDS.20: 5(unprobed),IC,SMD,LFSOT23,AU,True,False,TA,104957.0,103659.0,56515.0,958.0,46186.0,0.4455570669213479,2019-05-13 00:00:00.000,778,True,False,Ausbeute,Vout,"Rückmeldung aus OFAB:.

<font face=""Times New Roman"" size=3 color=black>Lot 474177 yielded 45% with the main failure being VOUT_Fct - the Functional test of device working as boost converter with normal VIN=1.5V. The distribution cuts into the lower test limit of 3.33V have a mean of 3.315V and std of 59mV..

<font face=""Times New Roman"" size=3 color=black>&nbsp;.

<font face=""Times New Roman"" size=3 color=black>Wafer lot 9Y14SANDS.1 wafers 16 to 20 were only sample tested but did have very few failures however the failing test at FT is not performed at probe. It is reported that the wafers are being shipped sample only due to a trimming issue with the hardware which is yet to be resolved..

<font face=""Times New Roman"" size=3 color=black>&nbsp;.

<font face=""Times New Roman"" size=3 color=black>The trend over the last three lots has seen the mean value of the VOUT_Fct test at 1.5V gradually keep dropping and for this latest lot is now around the lower test limit number. We will continue to monitor this once the probe set up issues are resolved and we have data form suitably trimmed parts..

&nbsp;.

<font face=""Times New Roman"" size=3 color=black>Release the good and scrap the rejects..",dbo,2019-07-11 12:27:43.827,christoph-siebert,2019-05-16 11:27:36.257,293; 229; 293; 293,AOT40101; AOT40101; HP40186; HP40186,105; 105; 1023; 1023,,ZXSC380F,LEADFRAME DZN 1020,,"GOLDDRAHT 0,022MM",A171N1.72.4
476,475880,613088,FZT751,9Y12UPSET.5: 24(unprobed),MT,SMD,SOT223,CU,True,True,TA,310921.0,309888.0,416.0,7198.0,302274.0,0.9754298327137546,2019-05-17 00:00:00.000,777,False,True,Q-Fehler,Emitter-Bonddraht abgelöst,"<10 % Gurter-Ausfall bei TP 5 &amp; 6.

FA: Emitter-Bonddraht an Wedge-Bondstelle abgelöst.

23.05.: <font color=red>TP 5 &amp; 6 zu verschrotten, restliche TP ausgeliefert.",felix-kannemann,2019-05-24 08:16:47.297,felix-kannemann,2019-05-16 11:18:40.903,,,,pnp,FZT751D,LEADFRAME DZN 2000 (all over Ag),MICROBOND SOFT SOLDER WIRE 0.30MM,"KUPFERBONDDRAHT 0,043MM",A224E1.321.1
477,474168,612839,FMMT620,9Y15TONGA.4: 5(unprobed),ST,SMD,SOT23,CU,True,False,TA,96188.0,95990.0,419.0,1106.0,94465.0,0.9841129284300448,2019-05-07 00:00:00.000,776,False,False,Q-Fehler,Löcher im Plast,"mehrere BE mit Löchern im Plast.

-< betroffene Mischspule wurde selektiert (BM).

-< zweite Spule unauffällig.",ingo-hoerselmann,2019-05-16 09:21:33.290,ingo-hoerselmann,2019-05-16 09:18:53.207,292; 292,HP40369; HP40369,441; 441,npn,FMMT620C,TRÄGERBAND TB 401 LS-N  85 my,,"KUPFERBONDDRAHT 0,038 MM",A164I1.432.4
478,475907,613115,FMMTL718,9Y15THONG.6: 1(unprobed); 9Y15THONG.7: 8(ringprobed),HT,SMD,SOT23,AU,True,False,TA,275930.0,266670.0,446.0,2599.0,263625.0,0.9885813927325908,2019-06-05 00:00:00.000,775,False,False,Q-Fehler,,"Rubber-Tool-Abdrücke: alle TP betroffen, Wafer optisch nicht auffällig, Auflagekraft verändert .

-< fehlende Chips oder Abdruck möglich.

-< WPS? Wird nach Vormessung entschieden.

-< TP4: &nbsp;ca. 3,5k Rth Ausfälle --< 48h TC + NM.

NM: Yield 96,81%, <font color=red>~3% Rth Ausfälle ; 
--< <font
color=""#22B14C"">Freigabe.",martin-krausse,2019-06-04 10:08:37.607,ingo-hoerselmann,2019-05-15 11:03:16.513,287; 287; 328; 331; 328; 287; 287; 287; 328; 331; 287,HP40369; HP40369; HP40369; HP40369; HP40369; HP40369; HP40369; HP40369; HP40369; HP40369; HP40369,442; 442; 442; 442; 442; 442; 442; 442; 442; 442; 442,pnp,FMMTL78C,TRÄGERBAND TB 401 LS-N  85 my,,"AU-BETA-DRAHT 0,025 MM",A16151.34.4
479,474166,612837,FMMT494Q,9Y17MERRY.4: 7(unprobed); 9Y17MERRY.5: 1(ringprobed),HT,SMD,SOT23,AU,True,False,TA,261139.0,259480.0,906.0,1740.0,256834.0,0.9898026822876522,2019-05-27 00:00:00.000,774,False,False,Q-Fehler,,"Eutektikum nur am Chip-Rand.

-< Rth-Test wird bei ATE temporär eingefügt.

-< TC-Test: nicht nötig bei unauffälligem Rth.

ausgeliefert.",martin-krausse,2019-06-03 09:36:38.633,ingo-hoerselmann,2019-05-15 11:00:49.113,225; 225; 275; 275; 229,HP40186; HP40186; HP40186; HP40186; HP40186,1023; 1023; 1023; 1023; 1023,npn,,TRÄGERBAND TB 401 LS-N  85 my,,"AU-BETA-DRAHT 0,030 MM",A16151.434.4
480,472556,612465,FMMT494Q,9Y17MERRY.4: 6(unprobed),HT,SMD,SOT23,AU,True,False,TA,196878.0,194840.0,1441.0,580.0,192819.0,0.9896273865735988,2019-05-23 00:00:00.000,773,False,False,Q-Fehler,,"Eutektikum nur am Chip-Rand.

-< Rth-Test wird bei ATE temporär eingefügt.

=< Yield: 99%.",ingo-hoerselmann,2019-05-23 14:26:04.503,ingo-hoerselmann,2019-05-15 10:57:55.397,289; 225; 275,HP40186; HP40186; HP40186,1023; 1023; 1023,npn,,TRÄGERBAND TB 401 LS-N  85 my,,"AU-BETA-DRAHT 0,030 MM",A16151.434.4
481,474165,612836,FMMT494Q,9Y17MERRY.4: 7(unprobed),HT,SMD,SOT23,AU,True,False,TA,229691.0,229370.0,1077.0,2339.0,225954.0,0.9851070323058814,2019-05-15 00:00:00.000,772,False,False,Q-Fehler,,"Eutektikum nur am Chip-Rand.

=< Ausgeliefert.",ingo-hoerselmann,2019-05-15 10:57:30.933,ingo-hoerselmann,2019-05-15 10:55:04.487,248; 325; 325; 225,HP40186; HP40186; HP40186; HP40186,1023; 1023; 1023; 1023,npn,,TRÄGERBAND TB 401 LS-N  85 my,,"AU-BETA-DRAHT 0,030 MM",A16151.434.4
482,Z260419,612955,NI1000,,SEN SOT23,SMD,SEN,AU,True,False,TC,188398.0,187044.0,51.0,217.0,186776.0,0.9985671820534205,2019-05-17 00:00:00.000,771,False,False,Q-Fehler,,Metallisierungsfehler.,ingo-hoerselmann,2019-05-15 10:54:52.427,ingo-hoerselmann,2019-05-15 10:52:48.130,322; 225; 322; 289; 293; 225; 322; 225; 322; 322; 289; 293; 225; 248; 229; 289; 231; 248; 289; 231,HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; HP40186; AOT40100; AOT40100; AOT40100; AOT40100; AOT40100; AOT40100; AOT40100,1023; 1023; 1023; 1023; 1023; 1023; 1023; 1023; 1023; 1023; 1023; 1023; 1023; 104; 104; 104; 104; 104; 104; 104,,,TB 401 SEN    Ni1000,,"GOLDDRAHT 0,022MM",A1501.10.78.5
483,475914,613122,ZXCT1008QF,9Y14SHOCK.5: 2(probed); 9Y18AZURE.7: 2(probed),IC,SMD,LFSOT23,AU,True,False,TA,56256.0,55803.0,27906.0,2598.0,25299.0,0.4533627224342777,2019-05-15 00:00:00.000,770,True,False,Ausbeute,Iout,WPS27/2019 gesendet.,christoph-siebert,2019-05-16 10:09:04.800,christoph-siebert,2019-05-14 11:07:21.700,225; 225,HP40186; HP40186,1023; 1023,,ZXCT1008F,TRÄGERBAND TB 401 LFR/C plated,,"GOLDDRAHT 0,022MM",A171M1.72.4
484,475884,613092,FZT851,9Y06ROUSE.10: 1(probed); 9Y15RECUR.6: 8(unprobed),HT,SMD,SOT223,CU,True,False,TA,46770.0,46764.0,1330.0,1178.0,44256.0,0.9463690017962535,2019-05-16 00:00:00.000,769,False,True,Q-Fehler,IEB0,"NM: 1 Q-Job (IEB0, ICB0, ICER).

Ausbeute 94,6 % mit 1,8% IEB0-Ausfall.

FA: Partikel auf Q-Job-BE gefunden.",felix-kannemann,2019-05-15 10:44:03.260,felix-kannemann,2019-05-14 09:59:02.030,,,,npn,FZT851D,LEADFRAME DZN 2000 (all over Ag),MICROBOND SOFT SOLDER WIRE 0.50MM,"KUPFERBONDDRAHT 0,043MM",A224P1.322.1
485,475915,613123,ZXCT1008QF,9Y18AZURE.7: 5(probed),IC,SMD,LFSOT23,AU,True,False,TC,72027.0,71282.0,22516.0,4984.0,43782.0,0.6142083555455795,2019-05-13 00:00:00.000,768,True,False,Ausbeute,<font color=black>Iout</font>,WPS27/2019 gesendet.,christoph-siebert,2019-05-16 10:09:10.260,christoph-siebert,2019-05-14 09:23:49.927,293,HP40186,1023,,ZXCT1008F,TRÄGERBAND TB 401 LFR/C plated,,"GOLDDRAHT 0,022MM",A171M1.72.5
486,474184,612855,ZXCT1008F,9Y17DEBAR.1: 12(probed),IC,SMD,LFSOT23,AU,True,False,TA,192117.0,189460.0,85649.0,1681.0,102130.0,0.5390583764382983,2019-05-10 00:00:00.000,767,True,False,Ausbeute,<font color=black>Iout</font>,WPS27/2019 gesendet.,christoph-siebert,2019-05-16 10:09:13.523,christoph-siebert,2019-05-14 09:23:24.717,275; 322; 328; 293,HP40186; HP40186; HP40186; HP40186,1023; 1023; 1023; 1023,,ZXCT1008F,TRÄGERBAND TB 401 LFR/C plated,,"GOLDDRAHT 0,022MM",A171M1.72.4
487,474182,612853,ZXCT1008QF,9Y18AZURE.2: 7(probed),IC,SMD,LFSOT23,AU,True,False,TC,114492.0,112405.0,37086.0,158.0,75161.0,0.6686624260486633,2019-04-29 00:00:00.000,766,True,False,Ausbeute,<font color=black>Iout</font>,WPS27/2019 gesendet.,christoph-siebert,2019-05-16 10:09:34.190,christoph-siebert,2019-05-14 09:22:55.980,236; 221,HP40186; HP40186,1023; 1023,,ZXCT1008F,TRÄGERBAND TB 401 LFR/C plated,,"GOLDDRAHT 0,022MM",A171M1.72.5
488,465898,611197,ZXCT1008QF,9Y14HOOFS.2: 6(probed),IC,SMD,LFSOT23,AU,True,False,TC,96814.0,96570.0,14158.0,56.0,82356.0,0.8528114321217769,2019-03-29 00:00:00.000,765,True,False,Ausbeute,<font color=black>Iout</font>,WPS27/2019 gesendet.,christoph-siebert,2019-05-16 10:09:36.890,christoph-siebert,2019-05-14 09:22:24.813,275,HP40186,1023,,ZXCT1008F,TRÄGERBAND TB 401 LFR/C plated,,"GOLDDRAHT 0,022MM",A171M1.72.5
489,465897,611196,ZXCT1008QF,9Y14HOOFS.2: 7(probed),IC,SMD,LFSOT23,AU,True,False,TA,108875.0,108442.0,24870.0,96.0,83476.0,0.7697755482193246,2019-04-01 00:00:00.000,764,True,False,Ausbeute,<font color=black>Iout</font>,WPS27/2019 gesendet.,christoph-siebert,2019-05-16 10:09:39.790,christoph-siebert,2019-05-14 09:21:43.210,225; 275; 275,HP40186; HP40186; HP40186,1023; 1023; 1023,,ZXCT1008F,TRÄGERBAND TB 401 LFR/C plated,,"GOLDDRAHT 0,022MM",A171M1.72.4
490,465896,611195,ZXCT1008F,9Y14HOOFS.2: 12(probed),IC,SMD,LFSOT23,AU,True,False,TA,187865.0,187061.0,16561.0,273.0,170227.0,0.9100079653161268,2019-04-03 00:00:00.000,763,True,False,Ausbeute,<font color=black>Iout</font>,WPS27/2019 gesendet.,christoph-siebert,2019-05-16 10:09:42.820,christoph-siebert,2019-05-14 09:21:06.783,287; 287; 231; 287; 287; 231,HP40186; HP40186; HP40186; HP40186; HP40186; HP40186,1023; 1023; 1023; 1023; 1023; 1023,,ZXCT1008F,TRÄGERBAND TB 401 LFR/C plated,,"GOLDDRAHT 0,022MM",A171M1.72.4
491,464160,610774,ZXCT1008F,9Y12CAKED.6: 3(probed); 9Y12CAKED.7: 1(probed),IC,SMD,LFSOT23,AU,True,False,TA,52813.0,52450.0,12340.0,50.0,40060.0,0.7637750238322212,2019-03-19 00:00:00.000,762,True,False,Ausbeute,<font color=black>Iout</font>,WPS27/2019 gesendet.,christoph-siebert,2019-05-16 10:11:31.470,christoph-siebert,2019-05-14 09:20:41.027,225,HP40186,1023,,ZXCT1008F,TRÄGERBAND TB 401 LFR/C plated,,"GOLDDRAHT 0,022MM",A171M1.72.4
492,462362,610360,ZXCT1008QF,9Y12JAMBS.2: 21(probed),IC,SMD,LFSOT23,AU,True,False,TC,318516.0,311133.0,30005.0,254.0,280874.0,0.9027457711011047,2019-03-18 00:00:00.000,761,True,False,Ausbeute,<font color=black>Iout</font>,WPS27/2019 gesendet.,christoph-siebert,2019-05-16 10:11:34.900,christoph-siebert,2019-05-14 09:19:58.830,322; 225; 229; 331; 304,HP40186; HP40186; HP40186; HP40186; HP40186,1023; 1023; 1023; 1023; 1023,,ZXCT1008F,TRÄGERBAND TB 401 LFR/C plated,,"GOLDDRAHT 0,022MM",A171M1.72.5
493,462361,610359,ZXCT1008QF,9Y14FREYA.1: 13(probed),IC,SMD,LFSOT23,AU,True,False,TA,207139.0,205010.0,34366.0,326.0,170318.0,0.8307789863909077,2019-03-11 00:00:00.000,760,True,False,Ausbeute,<font color=black>Iout</font>,WPS27/2019 gesendet.,christoph-siebert,2019-05-16 10:11:38.147,christoph-siebert,2019-05-14 09:19:27.257,289; 328; 292; 275,HP40186; HP40186; HP40186; HP40186,1023; 1023; 1023; 1023,,ZXCT1008F,TRÄGERBAND TB 401 LFR/C plated,,"GOLDDRAHT 0,022MM",A171M1.72.4
494,462360,610358,ZXCT1008F,9Y14FREYA.1: 11(probed),IC,SMD,LFSOT23,AU,True,False,TA,174324.0,173973.0,33295.0,58.0,140620.0,0.8082863432831532,2019-03-12 00:00:00.000,759,True,False,Ausbeute,<font color=black>Iout</font>,WPS27/2019 gesendet.,christoph-siebert,2019-05-16 10:11:40.957,christoph-siebert,2019-05-14 09:18:39.427,229; 229; 275; 328,HP40186; HP40186; HP40186; HP40186,1023; 1023; 1023; 1023,,ZXCT1008F,TRÄGERBAND TB 401 LFR/C plated,,"GOLDDRAHT 0,022MM",A171M1.72.4
495,459985,610058,ZXCT1008QF,9Y12CAKED.2: 9(probed),IC,SMD,LFSOT23,AU,True,False,TA,119355.0,111844.0,16224.0,161.0,95459.0,0.8535013053896499,2019-03-01 00:00:00.000,758,True,False,Ausbeute,<font color=black>Iout</font>,WPS27/2019 gesendet.,christoph-siebert,2019-05-16 10:11:43.840,christoph-siebert,2019-05-14 09:17:59.053,328; 328; 322,HP40186; HP40186; HP40186,1023; 1023; 1023,,ZXCT1008F,TRÄGERBAND TB 401 LFR/C plated,,"GOLDDRAHT 0,022MM",A171M1.72.4
496,459983,610057,ZXCT1008F,9Y12CAKED.2: 5(probed),IC,SMD,LFSOT23,AU,True,False,TA,66382.0,66221.0,10586.0,88.0,55547.0,0.838812461303816,2019-03-01 00:00:00.000,756,True,False,Ausbeute,<font color=black>Iout</font>,WPS27/2019 gesendet.,christoph-siebert,2019-05-16 10:12:27.973,christoph-siebert,2019-05-14 09:17:13.970,322; 325,HP40186; HP40186,1023; 1023,,ZXCT1008F,TRÄGERBAND TB 401 LFR/C plated,,"GOLDDRAHT 0,022MM",A171M1.72.4
497,469583,611775,ZXGD3102T8,9Y11GILLS.5: 2(probed); 9X37FICHE.3: 2(probed); 9W22POLIO.6: 2(probed),ZPDD4,SMD,SM8,AU,True,False,TA,62826.0,62534.0,1725.0,372.0,60437.0,0.9664662423641539,2019-05-17 00:00:00.000,755,False,True,Q-Fehler,IEB0,"NM: 6/6 Q-Fehler EB-Kurzschlüsse.

1x bei 6.9 IEB0 = Die4 (Component X26N15ED).

5x bei 6.13 IEB0 = Die3 (Component X26P15CD).

FA: Hinweise auf Partikel bei 3/6 Q-Job BE, nicht eindeutig verifizierbar.

3k Final Test Nachmessung, ~45 GW-Ausfälle -< an Q-Tester alle i.O..",martin-krausse,2019-05-16 10:54:40.493,felix-kannemann,2019-05-13 12:07:44.807,,,,,2x X27N180A-AC,TRÄGERBAND TB 4410-A,MICROBOND SOFT SOLDER WIRE 0.254MM,"AU-BETA-DRAHT 0,025 MM",A231P1.230.1
498,465855,611154,ZTX1049A,9Y11DELAY.6: 4(probed),HT,SMD,ELineX,AU,True,False,STZ,34034.0,33920.0,486.0,88.0,33346.0,0.9830778301886792,2019-05-10 00:00:00.000,754,False,True,Q-Fehler,EB Kurzschlüsse,"FA: BE geöffnet, bei 2/4 Fail-BE Partikel gefunden.

=< Freigabe Hha.",martin-krausse,2019-05-16 10:46:11.523,martin-krausse,2019-05-10 09:13:34.687,,,,npn,FZT1049AD,TRÄGERSTREIFEN EP3,MICROBOND SOFT SOLDER WIRE 0.30MM,"AU-BETA-DRAHT TYP 0,050 MM",A19M1.602.6
499,472363,612461,ZXTN19100CFF,9Y13UNZIP.6: 3(probed); 9Y11NUMBS.5: 10(probed); 9Y13UNZIP.9: 1(ringprobed),MT,SMD,SOT23F,CU,True,False,TA,162928.0,160324.0,459.0,7124.0,152741.0,0.9527020283925052,2019-05-09 00:00:00.000,753,False,True,Q-Fehler,,"1 QJ.

FA: 1-F &amp; 4-Gut BE geöffnet.

Q-Job war ein falsches BE (ZXMS6004FF) (nicht zum Posten gehörig).",felix-kannemann,2019-05-10 16:16:04.317,martin-krausse,2019-05-10 08:30:29.117,293; 325; 293,HP40141N; HP40141N; HP40141N,608; 608; 608,,,TRÄGERBAND TB 301-6 6-row,,"PD PRO DRAHT 0,043 MM Reißlast",A204Q1.682.4
500,472761,612505,ZVNL120G,9Y02BRAWL.5: 4(ringprobed),MOSFET-M,SMD,SOT223,CU,False,False,TA,48171.0,,,,,,,752,True,True,Ausbeute,GS-Kurzschluss,"6 QJ (GS-Kurzschluss).

3k NM: 14 TA gefunden gleiches Fehlerbild wie bei QJ (Messung auf gleicher Maschine 368).

FA: keine offensichtlichen Assemblyfehler/kein Cratering.

3900BE NM auf 1004: 7 TA (3 GS-Kurzschluss, 4 IDSS), 9 GW IDSS.

<font color=""#22B14C"">=< WPS31/2019 gesendet (19.06.2019).",martin-krausse,2019-06-19 11:30:43.900,martin-krausse,2019-05-03 09:23:19.790,,,,nMOSe,ZVNL120D,LEADFRAME DZN 2000 (all over Ag),MICROBOND SOFT SOLDER WIRE 0.30MM,"KUPFERBONDDRAHT 0,025MM Dr",A22461.326.1
501,Z060319,610547,KMZ10CM,,SEN SOT4W,SMD,SEN,AU,False,False,Schüttgut,36199.0,35883.0,,229.0,35654.0,0.9936181478694647,2019-05-03 00:00:00.000,751,False,True,Reklamation,,"sinnloses Öffnen von BE für &quot;verify corrective action) aus <font
color=black>Reklamation 20190012.

&nbsp;FA bei MK.",martin-krausse,2019-05-02 15:02:59.233,martin-krausse,2019-05-02 15:01:28.393,,,,,,EFTEC64T-1/2H für TS117S,,"AU-BETA-DRAHT 0,030 MM",A1508.10.76.3
502,474167,612838,FMMT593,9Y17BEERS.9: 8(unprobed),HT,SMD,SOT23,AU,True,False,TA,262504.0,229233.0,1112.0,752.0,227369.0,0.9918685355075404,2019-05-06 00:00:00.000,750,False,False,Q-Fehler,,"abgerissene RSM beim ChipBonden: 1 Wafer .

&nbsp;.",martin-krausse,2019-06-19 11:31:00.250,ingo-hoerselmann,2019-04-26 14:28:56.703,225; 292; 229; 229; 322,HP40171; HP40171; HP40171; HP40171; HP40171,250; 250; 250; 250; 250,pnp,FMMT593C,TRÄGERBAND TB 401 LS-N  85 my,,"AU-BETA-DRAHT 0,030 MM",A16171.34.4
